非洲	Afrique
Category:社會學家	Catégorie:Sociologue
Category:探險家	Catégorie:Explorateur
Category:國際象棋手	Catégorie:Joueur d'échecs
Category:美國小說家	Catégorie:Romancier américain
Category:小說家	Catégorie:Romancier
Category:巴西演員	Catégorie:Acteur brésilien
Category:香港演員	Catégorie:Acteur hongkongais
Category:監犯	Catégorie:Prisonnier
Category:臺灣演員	Catégorie:Acteur taïwanais
Category:環球小姐	Catégorie:Miss Univers
Category:中文姓氏	Catégorie:Patronyme chinois
Category:姓氏	Catégorie:Patronyme
Category:日本首相	Catégorie:Premier ministre du Japon
Category:法國總理	Catégorie:Premier ministre de France
Category:澳洲總理	Catégorie:Premier ministre d'Australie
Category:泰國總理	Catégorie:Premier ministre de Thaïlande
Category:伊斯蘭教派	Catégorie:Courant musulman
Category:任天堂	Catégorie:Nintendo
Category:食油	Catégorie:Huile alimentaire
Category:汽水	Catégorie:Soda
Category:前309年	Catégorie:309 av. J.-C.
Category:前309年死	Catégorie:Décès en 309 av. J.-C.
Category:楔類	Catégorie:Catégorie d'ébauche
Category:交通楔類	Catégorie:Wikipédia:ébauche transport
Category:軍事楔類	Catégorie:Wikipédia:ébauche militaire
Category:解剖楔類	Catégorie:Wikipédia:ébauche anatomie
Category:電算楔類	Catégorie:Wikipédia:ébauche informatique
Category:數學楔類	Catégorie:Wikipédia:ébauche mathématiques
Category:公司楔類	Catégorie:Wikipédia:ébauche entreprise
Category:足球員楔類	Catégorie:Wikipédia:ébauche footballeur
Category:日本楔類	Catégorie:Wikipédia:ébauche Japon
Category:電影楔類	Catégorie:Wikipédia:ébauche cinéma
Category:物理楔類	Catégorie:Wikipédia:ébauche physique
Category:地理楔類	Catégorie:Wikipédia:ébauche géographie
Category:諾貝爾獎	Catégorie:Prix Nobel
Category:貿易公司	Catégorie:Compagnie commerciale
Category:娛樂公司	Catégorie:Entreprise du divertissement
Category:電腦公司	Catégorie:Entreprise d'informatique
Category:美國金融公司	Catégorie:Entreprise de la finance ayant son siège aux États-Unis
Category:哺乳動物楔類	Catégorie:Wikipédia:ébauche mammifère
Category:深圳	Catégorie:Shenzhen
Category:前6世紀	Catégorie:VIe siècle av. J.-C.
Category:15世紀	Catégorie:XVe siècle
Category:各國飲食	Catégorie:Gastronomie par pays
Category:各國足球	Catégorie:Football par pays
Category:維基用戶模	Catégorie:Boîte utilisateur activité sur Wikipédia
Category:中國經濟	Catégorie:Économie de la Chine
Category:愛爾蘭歷史	Catégorie:Histoire de l'Irlande
Category:巴西運動	Catégorie:Sport au Brésil
Category:體液	Catégorie:Fluide corporel
Category:台灣運動	Catégorie:Sport à Taïwan
Category:法國足球	Catégorie:Football en France
北極 (星官)	Beiji
Category:荷蘭地理	Catégorie:Géographie des Pays-Bas
Category:法國地理	Catégorie:Géographie de la France
Category:北韓	Catégorie:Corée du Nord
Category:格魯吉亞	Catégorie:Géorgie
Category:柬埔寨	Catégorie:Cambodge
Category:卡達菲家族	Catégorie:Famille Kadhafi
Category:南非人	Catégorie:Personnalité sud-africaine
Category:新加坡人	Catégorie:Personnalité singapourienne
Category:澳洲人	Catégorie:Personnalité australienne
Category:中國人	Catégorie:Personnalité chinoise
Category:葡萄牙人	Catégorie:Personnalité portugaise
Category:警察	Catégorie:Policier
Category:社會活動家	Catégorie:Militant
Template:France-bio-stub	Modèle:Ébauche/paramètres personnalité française
Category:美國歌手	Catégorie:Chanteur américain
Category:新石器時代	Catégorie:Néolithique
Category:英國軍人	Catégorie:Militaire britannique
Category:書法	Catégorie:Calligraphie
Category:日本結他手	Catégorie:Guitariste japonais
Category:中國模特兒	Catégorie:Mannequin chinois
Category:中國羽毛球員	Catégorie:Joueur chinois de badminton
Category:韓國演員	Catégorie:Acteur sud-coréen
Category:日本翻譯家	Catégorie:Traducteur japonais
Category:美國外交	Catégorie:Politique étrangère des États-Unis
Category:英國外交	Catégorie:Politique étrangère du Royaume-Uni
Category:物理化學家	Catégorie:Physico-chimiste
Category:銀仔	Catégorie:Pièce de monnaie
Category:越南政治人	Catégorie:Personnalité politique vietnamienne
Category:加納足球員	Catégorie:Footballeur ghanéen
Category:1420年	Catégorie:1420
Category:1702年	Catégorie:1702
Category:1727年	Catégorie:1727
Category:1735年	Catégorie:1735
Category:1737年	Catégorie:1737
Category:1744年	Catégorie:1744
Category:1808年	Catégorie:1808
Category:1824年	Catégorie:1824
Category:1826年	Catégorie:1826
Category:1831年	Catégorie:1831
Category:1888年死	Catégorie:Décès en 1888
Category:1929年死	Catégorie:Décès en 1929
Category:1933年死	Catégorie:Décès en 1933
Category:1961年死	Catégorie:Décès en 1961
Category:1968年	Catégorie:1968
Category:文章消息框	Catégorie:Bandeau d'article
Category:英國史	Catégorie:Histoire du Royaume-Uni
Category:中國史	Catégorie:Histoire de la Chine
Category:美國軍事	Catégorie:Forces armées des États-Unis
Category:英國運動	Catégorie:Sport en Angleterre
Category:美國地理	Catégorie:Géographie des États-Unis
Category:泰國地理	Catégorie:Géographie de la Thaïlande
Category:加拿大交通	Catégorie:Transport au Canada
Category:加拿大經濟	Catégorie:Économie du Canada
Category:主持人	Catégorie:Animateur de télévision
Category:日本足球	Catégorie:Football au Japon
Category:牙買加	Catégorie:Jamaïque
Category:公務員	Catégorie:Fonctionnaire
縉皇居	Ocean Pointe
Category:記者	Catégorie:Journaliste
Category:新聞傳播學	Catégorie:Journalisme
Category:日本賽車手	Catégorie:Pilote automobile japonais
Category:巴西政治人	Catégorie:Personnalité politique brésilienne
Category:印尼政治人	Catégorie:Personnalité politique indonésienne
Category:中華人民共和國政治人物	Catégorie:Personnalité politique de la République populaire de Chine
Category:喀麥隆足球員	Catégorie:Footballeur camerounais
Category:中國劍擊選手	Catégorie:Escrimeur chinois
Category:1746年	Catégorie:1746
Category:1785年	Catégorie:1785
Category:1817年	Catégorie:1817
Category:1898年	Catégorie:1898
Category:1998年	Catégorie:1998
Category:2018年	Catégorie:2018
Category:前207年死	Catégorie:Décès en 207 av. J.-C.
Category:前479年死	Catégorie:Décès en 479 av. J.-C.
Category:當代藝術	Catégorie:Art contemporain
Category:朝鮮	Catégorie:Corée
Category:老撾	Catégorie:Laos
Category:馬爾代夫	Catégorie:Maldives
Category:緬甸	Catégorie:Birmanie
Category:尼泊爾	Catégorie:Népal
Category:前2世紀	Catégorie:IIe siècle av. J.-C.
Category:前3世紀	Catégorie:IIIe siècle av. J.-C.
Category:前16世紀	Catégorie:XVIe siècle av. J.-C.
Category:前17世紀	Catégorie:XVIIe siècle av. J.-C.
Category:斯里蘭卡	Catégorie:Sri Lanka
Category:瀕危物種	Catégorie:Statut UICN En danger
Category:政黨阿頭	Catégorie:Dirigeant de parti politique
Category:大陸	Catégorie:Supercontinent
Category:塔吉克	Catégorie:Tadjikistan
Category:台灣	Catégorie:Taïwan
Category:東帝汶	Catégorie:Timor oriental
Category:北韓人	Catégorie:Personnalité nord-coréenne
Category:烏茲別克	Catégorie:Ouzbékistan
Category:法律界人士	Catégorie:Métier du droit
Category:醫生	Catégorie:Médecin
Category:阿剌伯聯合酋長國	Catégorie:Émirats arabes unis
Category:意大利君主	Catégorie:Roi d'Italie
Category:法國演員	Catégorie:Acteur français
Category:利比亞城市	Catégorie:Ville de Libye
Category:芬蘭音樂家	Catégorie:Musicien finlandais
Category:墨西哥足球員	Catégorie:Footballeur mexicain
Category:1855年	Catégorie:1855
Category:2003年	Catégorie:2003
Category:前38年死	Catégorie:Décès en 38 av. J.-C.
Category:前86年死	Catégorie:Décès en 86 av. J.-C.
Category:9世紀	Catégorie:IXe siècle
Category:文學模	Catégorie:Modèle littérature
Category:電影模	Catégorie:Modèle cinéma
Category:西班牙人	Catégorie:Personnalité espagnole
Category:哥倫比亞人	Catégorie:Personnalité colombienne
Category:英國科學家	Catégorie:Scientifique britannique
Category:加拿大企業家	Catégorie:Personnalité canadienne du monde des affaires
Category:英國模	Catégorie:Modèle Royaume-Uni
Category:美國模	Catégorie:Modèle États-Unis
Category:中國朝代	Catégorie:Dynastie chinoise
Category:英國楔模	Catégorie:Modèle ébauche Royaume-Uni
Category:蘇聯	Catégorie:URSS
Category:古羅馬	Catégorie:Rome antique
Category:澳門楔類	Catégorie:Wikipédia:ébauche Macao
Category:日本軍人	Catégorie:Militaire japonais
Category:美國結他手	Catégorie:Guitariste américain
Category:電視模	Catégorie:Modèle télévision
Category:學校模	Catégorie:Modèle Université
Category:地質模	Catégorie:Modèle géologie
Category:刪除模	Catégorie:Modèle suppression
Category:1971年	Catégorie:1971
Category:多語言支援模	Catégorie:Modèle pour les langues
Category:軍事模	Catégorie:Modèle militaire
Category:生物學模	Catégorie:Modèle biologie
Category:天文模	Catégorie:Modèle astronomique
Category:物理模	Catégorie:Modèle physique
Category:南斯拉夫	Catégorie:Yougoslavie
Category:亞洲足球模	Catégorie:Modèle football en Asie
Category:教育模	Catégorie:Modèle éducation
Category:地理明細模	Catégorie:Modèle infobox géographie
Category:運動明細模	Catégorie:Modèle infobox sport
Template:Langname	Modèle:Langname
Category:字色模	Catégorie:Modèle de couleur de texte
Category:模嘅模	Catégorie:Modèle de l'espace Modèle
Category:交通模	Catégorie:Modèle transport
Category:香港模	Catégorie:Modèle Hong Kong
Category:物理定律	Catégorie:Loi en physique
Category:前1世紀	Catégorie:Ier siècle av. J.-C.
Category:政治楔類	Catégorie:Wikipédia:ébauche politique
Category:天文楔類	Catégorie:Wikipédia:ébauche astronomie
Category:史楔類	Catégorie:Wikipédia:ébauche histoire
Category:宗教楔類	Catégorie:Wikipédia:ébauche religion
Category:泛歐證券交易所上市公司	Catégorie:Société cotée à l'Euronext
Category:紐約證券交易所上市公司	Catégorie:Société cotée au NYSE
Category:瑞典公司	Catégorie:Entreprise ayant son siège en Suède
Category:印度公司	Catégorie:Entreprise ayant son siège en Inde
Category:新加坡公司	Catégorie:Entreprise ayant son siège à Singapour
Category:上海證券交易所上市公司	Catégorie:Société cotée au SSE
Category:新加坡交易所上市公司	Catégorie:Société cotée au SGX
Category:香港交易所上市公司	Catégorie:Société cotée au HKEX
Category:法蘭克福證券交易所上市公司	Catégorie:Société cotée au FWB
Template:User de-4	Modèle:Utilisateur de-4
Category:經濟楔類	Catégorie:Wikipédia:ébauche économie
Category:中國公司	Catégorie:Entreprise ayant son siège en Chine
Category:法國公司	Catégorie:Entreprise ayant son siège en France
Category:威爾斯	Catégorie:Pays de Galles
Category:馬來西亞公司	Catégorie:Entreprise ayant son siège en Malaisie
Category:美國公司	Catégorie:Entreprise ayant son siège aux États-Unis
Category:丹麥公司	Catégorie:Entreprise ayant son siège au Danemark
Category:倫敦證券交易所上市公司	Catégorie:Société cotée au LSE
Category:意大利公司	Catégorie:Entreprise ayant son siège en Italie
Category:英國公司	Catégorie:Entreprise ayant son siège au Royaume-Uni
Category:南韓公司	Catégorie:Entreprise ayant son siège en Corée du Sud
Category:瑞士公司	Catégorie:Entreprise ayant son siège en Suisse
Category:亞洲足球	Catégorie:Football en Asie
Category:石油公司	Catégorie:Entreprise pétrolière
Category:電訊公司	Catégorie:Entreprise de télécommunications
Category:歐洲足球	Catégorie:Football en Europe
Category:巴豆	Catégorie:Croton
Category:東京證券交易所上市公司	Catégorie:Société cotée à la Bourse de Tokyo
Category:吉林人	Catégorie:Naissance dans la province du Jilin
花生漫畫	Peanuts
Category:福建人	Catégorie:Naissance dans la province du Fujian
Category:山東人	Catégorie:Naissance dans la province du Shandong
Category:安徽人	Catégorie:Naissance dans la province de l'Anhui
Category:雲南人	Catégorie:Naissance dans la province du Yunnan
Category:江蘇人	Catégorie:Naissance dans la province du Jiangsu
Category:遼寧人	Catégorie:Naissance dans la province du Liaoning
Category:四川人	Catégorie:Naissance dans la province du Sichuan
Category:河南人	Catégorie:Naissance dans la province du Henan
Category:劍橋大學舊生	Catégorie:Étudiant de l'université de Cambridge
Category:捷克斯洛伐克	Catégorie:Tchécoslovaquie
Category:杭州人	Catégorie:Naissance à Hangzhou
Category:武漢人	Catégorie:Naissance à Wuhan
Category:燕豪芬球員	Catégorie:Joueur du PSV Eindhoven
Category:廣西人	Catégorie:Naissance dans la région autonome du Guangxi
Category:新疆人	Catégorie:Naissance au Xinjiang
Category:阿積士球員	Catégorie:Joueur de l'Ajax Amsterdam
Category:LGBT人物	Catégorie:Personnalité liée aux thèmes LGBT
Category:下落不明者	Catégorie:Personnalité disparue
Category:人瑞	Catégorie:Centenaire
Category:伯明翰城球員	Catégorie:Joueur du Birmingham City FC
Category:布力般流浪球員	Catégorie:Joueur du Blackburn Rovers FC
Category:樸茨茅夫球員	Catégorie:Joueur du Portsmouth FC
Category:多蒙特球員	Catégorie:Joueur du Borussia Dortmund
Category:1010年	Catégorie:1010
Category:山度士球員	Catégorie:Joueur du Santos FC
Category:聖保羅球員	Catégorie:Joueur du São Paulo Futebol Clube
Category:士砵亭球員	Catégorie:Joueur du Sporting Clube de Portugal
Template:威爾斯旗資料	Modèle:Country data Pays de Galles
Category:富咸球員	Catégorie:Joueur du Fulham FC
Category:康城球員	Catégorie:Joueur de l'AS Cannes
Category:西班牙足球會球員	Catégorie:Footballeur par club espagnol
Category:蘇格蘭足球會球員	Catégorie:Footballeur par club écossais
Category:葡萄牙足球會球員	Catégorie:Footballeur par club portugais
Category:昆士柏流浪球員	Catégorie:Joueur du Queens Park Rangers FC
搏擊運動	Sport de combat
Category:死年	Catégorie:Chronologie des décès
Category:生年	Catégorie:Chronologie des naissances
Category:教徒	Catégorie:Personnalité par religion
Category:列斯聯球員	Catégorie:Joueur du Leeds United AFC
